timestamp,hour,day_of_week,campaign,discount,past_traffic,traffic
2026-01-19 17:00:00,17,0,0,0,37.10406162955226,42
2026-01-19 18:00:00,18,0,0,0,36.50752814581394,34
2026-01-19 19:00:00,19,0,0,0,35.64671803771652,29
2026-01-19 20:00:00,20,0,0,0,35.780698242095994,43
2026-01-19 21:00:00,21,0,1,30,42.750952510818614,138
2026-01-19 22:00:00,22,0,0,0,47.88207140080314,44
2026-01-19 23:00:00,23,0,0,0,50.655946212944,51
2026-01-20 00:00:00,0,1,0,0,48.99435188542378,50
2026-01-20 01:00:00,1,1,0,0,51.3690507996801,52
2026-01-20 02:00:00,2,1,0,0,54.03275713091539,59
2026-01-20 03:00:00,3,1,0,0,55.76960656364352,55
2026-01-20 04:00:00,4,1,0,0,58.40409770468832,59
2026-01-20 05:00:00,5,1,0,0,58.96155266433229,61
2026-01-20 06:00:00,6,1,0,0,59.308170211286466,56
2026-01-20 07:00:00,7,1,0,0,60.84892167874293,64
2026-01-20 08:00:00,8,1,1,30,59.688157665575126,219
2026-01-20 09:00:00,9,1,0,0,58.565755759780636,53
2026-01-20 10:00:00,10,1,0,0,56.25344882887354,57
2026-01-20 11:00:00,11,1,1,10,53.02358059144109,166
2026-01-20 12:00:00,12,1,0,0,51.97310184892256,50
2026-01-20 13:00:00,13,1,1,10,48.534323631556475,212
2026-01-20 14:00:00,14,1,0,0,49.312199393919094,50
2026-01-20 15:00:00,15,1,1,20,47.69937191581531,125
2026-01-20 16:00:00,16,1,0,0,45.64883745004068,41
2026-01-20 17:00:00,17,1,1,20,43.64886925135831,206
2026-01-20 18:00:00,18,1,0,0,44.19840738220907,46
2026-01-20 19:00:00,19,1,1,20,44.83680141568865,161
2026-01-20 20:00:00,20,1,0,0,43.82411335844257,41
2026-01-20 21:00:00,21,1,0,0,40.29701778554162,36
2026-01-20 22:00:00,22,1,1,30,39.14523059079312,155
2026-01-20 23:00:00,23,1,0,0,40.64328957940277,45
2026-01-21 00:00:00,0,2,0,0,44.17085223367605,46
2026-01-21 01:00:00,1,2,0,0,48.163819650834334,51
2026-01-21 02:00:00,2,2,0,0,51.29634084992903,55
2026-01-21 03:00:00,3,2,0,0,55.552038381410874,59
2026-01-21 04:00:00,4,2,0,0,57.770180451894525,58
2026-01-21 05:00:00,5,2,1,10,60.03968607107324,117
2026-01-21 06:00:00,6,2,0,0,60.24063290120707,60
2026-01-21 07:00:00,7,2,0,0,57.3986879957312,49
2026-01-21 08:00:00,8,2,1,50,54.68929152464084,245
2026-01-21 09:00:00,9,2,1,30,53.36537751104311,135
2026-01-21 10:00:00,10,2,0,0,53.08857779593416,48
2026-01-21 11:00:00,11,2,0,0,53.62999680668603,55
2026-01-21 12:00:00,12,2,0,0,54.064371516173054,57
2026-01-21 13:00:00,13,2,0,0,55.58240235672869,53
2026-01-21 14:00:00,14,2,0,0,51.697386204842935,43
2026-01-21 15:00:00,15,2,0,0,49.27365577506487,50
2026-01-21 16:00:00,16,2,0,0,45.46614392196647,42
2026-01-21 17:00:00,17,2,0,0,43.70698600068986,38
2026-01-21 18:00:00,18,2,1,20,39.22379393732687,103
2026-01-21 19:00:00,19,2,1,30,38.138897289494366,200
2026-01-21 20:00:00,20,2,0,0,38.38674728547114,39
2026-01-21 21:00:00,21,2,0,0,40.66942282471003,43
2026-01-21 22:00:00,22,2,0,0,42.994248358236916,45
2026-01-21 23:00:00,23,2,1,20,45.670307618334384,222
2026-01-22 00:00:00,0,3,0,0,48.47153346790764,52
2026-01-22 01:00:00,1,3,0,0,52.7177174411435,58
2026-01-22 02:00:00,2,3,1,10,56.82462778363176,130
2026-01-22 03:00:00,3,3,1,20,55.97859015725982,166
2026-01-22 04:00:00,4,3,1,50,51.76166567005239,163
2026-01-22 05:00:00,5,3,0,0,53.28936138401253,64
2026-01-22 06:00:00,6,3,0,0,54.4623708967815,53
2026-01-22 07:00:00,7,3,0,0,58.67729852681239,58
2026-01-22 08:00:00,8,3,1,30,54.836908889632575,187
2026-01-22 09:00:00,9,3,1,50,53.13542859498008,150
2026-01-22 10:00:00,10,3,0,0,52.85938939084562,57
2026-01-22 11:00:00,11,3,0,0,54.05081517250924,56
2026-01-22 12:00:00,12,3,0,0,53.73624262997625,47
2026-01-22 13:00:00,13,3,1,30,45.98600411238502,125
2026-01-22 14:00:00,14,3,1,10,41.28094128111807,189
2026-01-22 15:00:00,15,3,0,0,40.53777602071169,44
2026-01-22 16:00:00,16,3,0,0,40.36730603072326,33
2026-01-22 17:00:00,17,3,0,0,40.030227223145765,41
2026-01-22 18:00:00,18,3,1,20,38.375393402808356,215
2026-01-22 19:00:00,19,3,1,20,41.472730441751615,113
2026-01-22 20:00:00,20,3,1,10,41.699432597825385,134
2026-01-22 21:00:00,21,3,0,0,41.079478174355955,38
2026-01-22 22:00:00,22,3,0,0,43.661364265425185,50
2026-01-22 23:00:00,23,3,0,0,45.22186889196305,46
2026-01-23 00:00:00,0,4,0,0,49.155165498204234,49
2026-01-23 01:00:00,1,4,1,10,48.134829880649825,188
2026-01-23 02:00:00,2,4,1,10,50.189638900717334,125
2026-01-23 03:00:00,3,4,1,10,51.117497880477536,226
2026-01-23 04:00:00,4,4,1,30,54.40872224133355,247
2026-01-23 05:00:00,5,4,0,0,59.55345954785353,68
2026-01-23 06:00:00,6,4,0,0,59.71793956239096,53
2026-01-23 07:00:00,7,4,1,10,57.649915407484194,239
2026-01-23 08:00:00,8,4,1,30,56.91601707805419,132
2026-01-23 09:00:00,9,4,0,0,57.877335458308515,56
2026-01-23 10:00:00,10,4,0,0,57.898397136039655,51
2026-01-23 11:00:00,11,4,0,0,55.15559987360404,57
2026-01-23 12:00:00,12,4,1,10,52.138090832007215,114
2026-01-23 13:00:00,13,4,0,0,53.767164768676906,56
2026-01-23 14:00:00,14,4,0,0,50.63446992490716,48
2026-01-23 15:00:00,15,4,0,0,48.47362087360393,40
2026-01-23 16:00:00,16,4,0,0,47.001763844195146,52
2026-01-23 17:00:00,17,4,0,0,43.309276432660575,37
2026-01-23 18:00:00,18,4,0,0,44.38297700354075,43
2026-01-23 19:00:00,19,4,0,0,40.953282873760294,41
2026-01-23 20:00:00,20,4,0,0,44.46537796944596,47
2026-01-23 21:00:00,21,4,0,0,46.80738174002005,50
2026-01-23 22:00:00,22,4,0,0,47.91498710874907,45
2026-01-23 23:00:00,23,4,1,30,46.51374303811381,209
2026-01-24 00:00:00,0,5,0,0,47.03486721908941,52
2026-01-24 01:00:00,1,5,0,0,48.381398171401365,49
2026-01-24 02:00:00,2,5,1,10,55.522136851531116,168
2026-01-24 03:00:00,3,5,0,0,57.34009810239231,57
2026-01-24 04:00:00,4,5,0,0,59.88477566206536,56
2026-01-24 05:00:00,5,5,0,0,58.390016846926066,60
2026-01-24 06:00:00,6,5,0,0,56.893558208616845,53
2026-01-24 07:00:00,7,5,0,0,56.21607213830137,54
2026-01-24 08:00:00,8,5,0,0,57.575960066751804,64
2026-01-24 09:00:00,9,5,0,0,57.75003602163747,53
2026-01-24 10:00:00,10,5,0,0,56.071455027055094,49
2026-01-24 11:00:00,11,5,0,0,52.94116523908681,55
2026-01-24 12:00:00,12,5,0,0,53.6551400245223,55
2026-01-24 13:00:00,13,5,0,0,54.068850363092245,51
2026-01-24 14:00:00,14,5,0,0,52.305111768214715,49
2026-01-24 15:00:00,15,5,0,0,46.71059042553879,39
2026-01-24 16:00:00,16,5,1,10,41.11862926758755,191
2026-01-24 17:00:00,17,5,0,0,40.40768645687344,47
2026-01-24 18:00:00,18,5,0,0,40.154901143707484,38
2026-01-24 19:00:00,19,5,0,0,41.773529152503365,39
2026-01-24 20:00:00,20,5,0,0,41.81796471067475,47
2026-01-24 21:00:00,21,5,0,0,44.259125187124255,45
2026-01-24 22:00:00,22,5,1,20,46.99007925564891,239
2026-01-24 23:00:00,23,5,1,50,50.40878078967535,189
2026-01-25 00:00:00,0,6,0,0,50.766222993995825,46
2026-01-25 01:00:00,1,6,1,20,54.082207071003616,110
2026-01-25 02:00:00,2,6,0,0,53.09828852133868,55
2026-01-25 03:00:00,3,6,0,0,56.975495307366174,58
2026-01-25 04:00:00,4,6,0,0,60.000563666858056,66
2026-01-25 05:00:00,5,6,1,30,62.30502080680919,184
2026-01-25 06:00:00,6,6,0,0,63.730837869831326,62
2026-01-25 07:00:00,7,6,0,0,63.30390412967554,65
2026-01-25 08:00:00,8,6,0,0,61.51625524493926,56
2026-01-25 09:00:00,9,6,0,0,58.24410160491336,52
2026-01-25 10:00:00,10,6,0,0,53.16215463173173,49
2026-01-25 11:00:00,11,6,0,0,48.46912700307015,42
2026-01-25 12:00:00,12,6,0,0,50.9377990612472,60
2026-01-25 13:00:00,13,6,0,0,48.311070291404384,41
2026-01-25 14:00:00,14,6,0,0,48.69017841737969,43
2026-01-25 15:00:00,15,6,0,0,42.4447884303758,41
2026-01-25 16:00:00,16,6,0,0,42.77179234065405,42
2026-01-25 17:00:00,17,6,0,0,42.94702431323227,44
2026-01-25 18:00:00,18,6,1,10,43.86619156426854,106
2026-01-25 19:00:00,19,6,0,0,42.04904992862304,37
2026-01-25 20:00:00,20,6,0,0,40.743953126428956,40
2026-01-25 21:00:00,21,6,0,0,40.75710795935472,44
2026-01-25 22:00:00,22,6,0,0,42.867504567627265,43
2026-01-25 23:00:00,23,6,0,0,47.84897124624433,55
2026-01-26 00:00:00,0,0,0,0,50.553318852116085,52
2026-01-26 01:00:00,1,0,0,0,54.721997189513424,56
2026-01-26 02:00:00,2,0,0,0,55.67728682760086,58
2026-01-26 03:00:00,3,0,0,0,59.1718076079678,62
2026-01-26 04:00:00,4,0,0,0,60.272735091330674,59
2026-01-26 05:00:00,5,0,0,0,58.5596324845888,53
2026-01-26 06:00:00,6,0,0,0,58.24630003774585,61
2026-01-26 07:00:00,7,0,0,0,57.192004025268716,56
2026-01-26 08:00:00,8,0,0,0,58.1393613939301,56
2026-01-26 09:00:00,9,0,0,0,57.47417744288935,60
2026-01-26 10:00:00,10,0,0,0,59.070491297301565,61
2026-01-26 11:00:00,11,0,0,0,57.96295053250486,52
2026-01-26 12:00:00,12,0,0,0,55.14337625162283,51
2026-01-26 13:00:00,13,0,0,0,53.387199223283766,55
2026-01-26 14:00:00,14,0,1,30,51.223605077529534,208
2026-01-26 15:00:00,15,0,1,30,52.68799930954342,175
2026-01-26 16:00:00,16,0,0,0,48.76946928226422,44
2026-01-26 17:00:00,17,0,0,0,43.88052329689334,31
2026-01-26 18:00:00,18,0,1,20,39.823643412388726,159
2026-01-26 19:00:00,19,0,0,0,39.18338990279202,42
2026-01-26 20:00:00,20,0,0,0,44.60058383320506,47
2026-01-26 21:00:00,21,0,0,0,45.44329411285894,46
2026-01-26 22:00:00,22,0,0,0,46.13035625237825,44
2026-01-26 23:00:00,23,0,0,0,43.964292464031125,41
2026-01-27 00:00:00,0,1,0,0,44.850974053726304,48
2026-01-27 01:00:00,1,1,0,0,46.19359675369217,48
2026-01-27 02:00:00,2,1,0,0,49.795951548174976,52
2026-01-27 03:00:00,3,1,0,0,53.48231025497453,60
2026-01-27 04:00:00,4,1,0,0,59.70703971484877,67
2026-01-27 05:00:00,5,1,0,0,62.88545076852517,61
2026-01-27 06:00:00,6,1,0,0,60.887659053810346,54
2026-01-27 07:00:00,7,1,1,30,59.17849073527367,111
2026-01-27 08:00:00,8,1,0,0,60.18208925496268,64
2026-01-27 09:00:00,9,1,0,0,60.18261212177751,54
2026-01-27 10:00:00,10,1,0,0,57.66515964265886,54
2026-01-27 11:00:00,11,1,0,0,53.67123296052504,52
2026-01-27 12:00:00,12,1,0,0,51.02235134196511,46
2026-01-27 13:00:00,13,1,0,0,49.79678385915134,50
2026-01-27 14:00:00,14,1,0,0,47.041326469914644,44
2026-01-27 15:00:00,15,1,0,0,46.6916884609416,45
2026-01-27 16:00:00,16,1,0,0,42.10804624592527,36
2026-01-27 17:00:00,17,1,0,0,40.027443238768996,38
2026-01-27 18:00:00,18,1,0,0,39.55588069925873,43
2026-01-27 19:00:00,19,1,0,0,40.08064433376052,38
2026-01-27 20:00:00,20,1,0,0,44.02101599470398,49
2026-01-27 21:00:00,21,1,1,10,43.127297485011525,123
2026-01-27 22:00:00,22,1,0,0,45.67624670238118,46
2026-01-27 23:00:00,23,1,0,0,46.37631286572037,52
2026-01-28 00:00:00,0,2,0,0,47.035452890811484,42
2026-01-28 01:00:00,1,2,0,0,46.25569381159878,43
2026-01-28 02:00:00,2,2,0,0,44.68801205120187,47
2026-01-28 03:00:00,3,2,0,0,51.51328438242407,63
2026-01-28 04:00:00,4,2,0,0,55.55222335484433,55
2026-01-28 05:00:00,5,2,0,0,63.91173544287181,72
2026-01-28 06:00:00,6,2,0,0,61.843326668775696,57
2026-01-28 07:00:00,7,2,0,0,63.40367715894027,60
2026-01-28 08:00:00,8,2,0,0,61.377193528757545,66
2026-01-28 09:00:00,9,2,0,0,64.68478361074023,67
2026-01-28 10:00:00,10,2,0,0,66.25995131217559,65
2026-01-28 11:00:00,11,2,0,0,63.67969057994464,58
2026-01-28 12:00:00,12,2,0,0,59.68595070541005,55
2026-01-28 13:00:00,13,2,1,10,54.70825950934296,133
2026-01-28 14:00:00,14,2,0,0,51.46218743495705,48
2026-01-28 15:00:00,15,2,0,0,46.47975109410189,40
2026-01-28 16:00:00,16,2,0,0,42.10452017745635,37
2026-01-28 17:00:00,17,2,0,0,39.24854153386348,40
2026-01-28 18:00:00,18,2,0,0,38.907232627491304,39
2026-01-28 19:00:00,19,2,0,0,39.18251594263426,38
2026-01-28 20:00:00,20,2,0,0,40.68178719242914,44
2026-01-28 21:00:00,21,2,0,0,43.53391430696638,47
2026-01-28 22:00:00,22,2,0,0,45.98972528729515,45
2026-01-28 23:00:00,23,2,1,10,49.315650872232446,168
2026-01-29 00:00:00,0,3,0,0,48.17768293834758,44
2026-01-29 01:00:00,1,3,0,0,50.23696917940338,51
2026-01-29 02:00:00,2,3,0,0,49.109111993648334,51
2026-01-29 03:00:00,3,3,1,20,50.258055426037565,243
2026-01-29 04:00:00,4,3,0,0,52.46704124403899,58
2026-01-29 05:00:00,5,3,0,0,55.011918685368414,59
2026-01-29 06:00:00,6,3,1,10,61.62154001527191,173
2026-01-29 07:00:00,7,3,1,50,63.14369537428314,136
2026-01-29 08:00:00,8,3,1,50,61.306628439357844,133
2026-01-29 09:00:00,9,3,0,0,60.898055748466426,66
2026-01-29 10:00:00,10,3,0,0,60.32867301245383,61
2026-01-29 11:00:00,11,3,0,0,60.98179269651046,55
2026-01-29 12:00:00,12,3,1,20,55.157142317248606,171
2026-01-29 13:00:00,13,3,0,0,48.99362394649214,42
2026-01-29 14:00:00,14,3,0,0,44.873719663584296,43
2026-01-29 15:00:00,15,3,0,0,44.7087515905525,48
2026-01-29 16:00:00,16,3,0,0,47.42477296604292,50
2026-01-29 17:00:00,17,3,0,0,49.0641040523181,48
2026-01-29 18:00:00,18,3,0,0,45.45846325378917,37
2026-01-29 19:00:00,19,3,0,0,40.118455613401025,34
2026-01-29 20:00:00,20,3,0,0,38.11419488614815,42
2026-01-29 21:00:00,21,3,0,0,36.95785570923203,34
2026-01-29 22:00:00,22,3,0,0,40.915583709318575,46
2026-01-29 23:00:00,23,3,0,0,42.45879018290852,46
2026-01-30 00:00:00,0,4,0,0,46.98648422635469,47
2026-01-30 01:00:00,1,4,0,0,46.319429740943804,44
2026-01-30 02:00:00,2,4,0,0,49.95083104606618,57
2026-01-30 03:00:00,3,4,0,0,52.19674642036523,54
2026-01-30 04:00:00,4,4,0,0,54.9287446685658,52
2026-01-30 05:00:00,5,4,0,0,50.83872688977707,45
2026-01-30 06:00:00,6,4,0,0,52.65701417684071,59
2026-01-30 07:00:00,7,4,0,0,57.89362963915619,68
2026-01-30 08:00:00,8,4,0,0,65.11649727718996,66
2026-01-30 09:00:00,9,4,1,50,63.42421762858572,178
2026-01-30 10:00:00,10,4,0,0,57.91369211256963,51
2026-01-30 11:00:00,11,4,1,10,53.90219598617515,152
2026-01-30 12:00:00,12,4,0,0,50.64302474454996,45
2026-01-30 13:00:00,13,4,0,0,49.62030119451031,48
2026-01-30 14:00:00,14,4,0,0,47.58641441468469,48
2026-01-30 15:00:00,15,4,0,0,48.93825624918386,49
2026-01-30 16:00:00,16,4,0,0,46.24432509307843,40
2026-01-30 17:00:00,17,4,0,0,43.07498229117878,39
2026-01-30 18:00:00,18,4,0,0,38.590478544065824,35
2026-01-30 19:00:00,19,4,1,50,37.04626667311721,135
2026-01-30 20:00:00,20,4,1,50,37.34125951192504,97
2026-01-30 21:00:00,21,4,1,30,40.39315039725778,227
2026-01-30 22:00:00,22,4,0,0,44.84701145200986,49
2026-01-30 23:00:00,23,4,0,0,45.90986588298489,43
